ip,time,request,status,size,referer,user_agent
119.63.196.40,13/Aug/2011 02:29:00,"""GET /comments/feed HTTP/1.1""",404,468.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.113,13/Aug/2011 10:24:09,"""GET / HTTP/1.1""",200,6538.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.27,13/Aug/2011 11:14:02,"""GET /documents HTTP/1.1""",200,5669.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
123.125.71.32,13/Aug/2011 11:16:30,"""GET / HTTP/1.1""",200,6538.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.18,13/Aug/2011 12:04:50,"""GET /journal HTTP/1.1""",200,6625.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
184.106.111.192,13/Aug/2011 12:54:03,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
119.63.196.51,13/Aug/2011 12:54:02,"""GET /journal/table-of-contents HTTP/1.1""",200,5491.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.76,13/Aug/2011 13:45:06,"""GET /journal/table-of-contents/vol-1-no-4 HTTP/1.1""",200,5877.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.111,13/Aug/2011 14:34:39,"""GET /services/albert-ellis-foundation-alliance HTTP/1.1""",200,6916.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
99.38.246.209,13/Aug/2011 14:57:01,"""GET / HTTP/1.1""",200,6278.0,"""-""","""Mozilla/5.0 (Windows NT 5.1; rv:5.0) Gecko/20100101 Firefox/5.0"""
99.38.246.209,13/Aug/2011 14:57:02,"""GET /wp-content/themes/education/style.css HTTP/1.1""",200,30200.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 5.1; rv:5.0) Gecko/20100101 Firefox/5.0"""
119.63.196.52,13/Aug/2011 22:50:59,"""GET /journal/call-for-papers HTTP/1.1""",200,6022.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.38,13/Aug/2011 23:26:13,"""GET /journal/featured-journals HTTP/1.1""",200,6882.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
66.249.68.248,13/Aug/2011 23:47:15,"""GET /robots.txt HTTP/1.1""",200,85.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,13/Aug/2011 23:47:15,"""GET /journal/call-for-papers HTTP/1.1""",200,6023.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
119.63.196.48,14/Aug/2011 00:04:48,"""GET /journal/ijpp-profile HTTP/1.1""",200,6749.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
66.249.68.248,14/Aug/2011 00:39:26,"""GET /docs/ijpp/sagebelief.pdf HTTP/1.1""",304,,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
119.63.196.78,14/Aug/2011 00:54:03,"""GET /journal/table-of-contents/vol-2-no-1 HTTP/1.1""",200,5684.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
184.106.111.192,14/Aug/2011 01:24:08,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
119.63.196.14,14/Aug/2011 01:24:07,"""GET /journal/table-of-contents/vol-2-no-4 HTTP/1.1""",200,5706.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.20,14/Aug/2011 02:15:01,"""GET /xmlrpc.php?rsd HTTP/1.1""",200,303.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
66.249.68.248,14/Aug/2011 04:28:46,"""GET /robots.txt HTTP/1.1""",200,85.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 04:28:47,"""GET /docs/ijpp/martin.pdf HTTP/1.1""",304,,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 04:54:16,"""GET /docs/ijpp/Angelett.pdf HTTP/1.1""",304,,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 05:19:44,"""GET /journal/table-of-contents/vol-2-no-1 HTTP/1.1""",200,5684.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 05:45:13,"""GET /journal/table-of-contents/vol-2-no-2 HTTP/1.1""",200,5773.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 06:36:17,"""GET /application HTTP/1.1""",200,5760.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 07:01:43,"""GET /journal/table-of-contents/vol-1-no-1 HTTP/1.1""",200,5769.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 07:27:13,"""GET /journal/table-of-contents/vol-1-no-2 HTTP/1.1""",200,5707.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
123.125.71.19,14/Aug/2011 07:46:23,"""GET /comments/feed HTTP/1.1""",404,468.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
66.249.68.248,14/Aug/2011 07:52:39,"""GET /journal/table-of-contents/vol-1-no-3 HTTP/1.1""",200,5750.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 08:42:55,"""GET /journal/table-of-contents/vol-1-no-4 HTTP/1.1""",200,5877.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 09:07:39,"""GET /journal/table-of-contents HTTP/1.1""",200,5492.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
119.63.196.56,14/Aug/2011 11:45:25,"""GET / HTTP/1.1""",200,6538.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
66.249.68.248,14/Aug/2011 12:00:32,"""GET /journal/table-of-contents/vol-2-no-4 HTTP/1.1""",200,5706.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
119.63.196.42,14/Aug/2011 12:34:25,"""GET /xmlrpc.php HTTP/1.1""",200,60.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
123.125.71.30,14/Aug/2011 13:12:42,"""GET / HTTP/1.1""",200,6538.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
184.106.111.192,14/Aug/2011 13:23:43,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
119.63.196.90,14/Aug/2011 13:23:42,"""GET /journal/table-of-contents/vol-1-no-2 HTTP/1.1""",200,5707.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.114,14/Aug/2011 14:14:17,"""GET /journal/editors HTTP/1.1""",200,6344.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.42,14/Aug/2011 15:03:25,"""GET /journal HTTP/1.1""",200,6626.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
66.249.67.153,14/Aug/2011 18:11:32,"""GET /robots.txt HTTP/1.1""",200,85.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.67.153,14/Aug/2011 18:11:32,"""GET /images/ HTTP/1.1""",200,706.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.67.153,14/Aug/2011 19:00:44,"""GET /javascripts/ HTTP/1.1""",404,5653.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.67.166,14/Aug/2011 22:26:27,"""GET /robots.txt HTTP/1.1""",200,85.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.67.166,14/Aug/2011 22:26:27,"""GET /javascripts/ HTTP/1.1""",301,20.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 22:26:27,"""GET /robots.txt HTTP/1.1""",200,85.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 22:26:28,"""GET /docs/ijpp/jenkins.pdf HTTP/1.1""",304,,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 22:26:29,"""GET /javascripts/ HTTP/1.1""",404,5653.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
66.249.68.248,14/Aug/2011 22:30:34,"""GET /documents HTTP/1.1""",200,5670.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
184.106.111.192,15/Aug/2011 00:54:56,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
119.63.196.19,15/Aug/2011 00:54:55,"""GET /journal/table-of-contents/vol-3-no-1 HTTP/1.1""",200,5861.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.18,15/Aug/2011 01:58:53,"""GET /journal/table-of-contents/vol-2-no-2 HTTP/1.1""",200,5774.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.121,15/Aug/2011 02:48:04,"""GET /journal/table-of-contents/vol-2-no-1 HTTP/1.1""",200,5684.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.116,15/Aug/2011 03:37:22,"""GET /journal/table-of-contents/vol-1-no-3 HTTP/1.1""",200,5748.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.112,15/Aug/2011 04:28:02,"""GET /journal/ijpp-profile HTTP/1.1""",200,6748.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
119.63.196.18,15/Aug/2011 08:01:26,"""GET / HTTP/1.1""",200,6537.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
184.106.111.192,15/Aug/2011 16:22:01,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
123.125.71.12,15/Aug/2011 16:22:00,"""GET / HTTP/1.1""",200,6538.0,"""-""","""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"""
209.85.224.86,15/Aug/2011 17:44:45,"""GET / HTTP/1.1""",200,6539.0,"""-""","""Google-Site-Verification/1.0"""
174.48.74.210,15/Aug/2011 17:49:42,"""GET / HTTP/1.1""",301,20.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:45,"""GET / HTTP/1.1""",200,6539.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:46,"""GET /wp-content/themes/education/style.css HTTP/1.1""",200,30200.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:46,"""GET /wp-includes/js/jquery/jquery.js?ver=1.4.2 HTTP/1.1""",200,72194.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.args.js?ver=1.4.1 HTTP/1.1""",200,339.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.js?ver=1.4.8 HTTP/1.1""",200,3083.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/sidebar-top.png HTTP/1.1""",200,3738.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/navline.png HTTP/1.1""",200,117.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/content-top.png HTTP/1.1""",200,8240.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/footer.png HTTP/1.1""",200,118.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/rss.png HTTP/1.1""",200,526.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/footer-top.png HTTP/1.1""",200,195.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/sidebar-list.png HTTP/1.1""",200,393.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/arrow-right.png HTTP/1.1""",200,163.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:47,"""GET /wp-content/themes/education/images/arrow-down.png HTTP/1.1""",200,159.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:48,"""GET /wp-content/themes/education/images/bg.png HTTP/1.1""",200,223.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:48,"""GET /wp-content/themes/education/images/inner.png HTTP/1.1""",200,148.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:49,"""GET /wp-content/themes/education/images/nav.png HTTP/1.1""",200,193.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
174.48.74.210,15/Aug/2011 17:49:49,"""GET /wp-content/themes/education/images/favicon.ico HTTP/1.1""",200,1150.0,"""-""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
173.234.248.49,15/Aug/2011 17:49:57,"""GET / HTTP/1.1""",200,6539.0,"""-""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:58,"""GET /wp-content/themes/education/style.css HTTP/1.1""",200,30200.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:58,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.args.js?ver=1.4.1 HTTP/1.1""",200,339.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:58,"""GET /wp-includes/js/jquery/jquery.js?ver=1.4.2 HTTP/1.1""",200,72194.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:58,"""GET /wp-content/themes/education/images/bg.png HTTP/1.1""",200,223.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:58,"""GET /wp-content/themes/education/images/rss.png HTTP/1.1""",200,526.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/navline.png HTTP/1.1""",200,117.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/inner.png HTTP/1.1""",200,148.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.js?ver=1.4.8 HTTP/1.1""",200,3083.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/sidebar-list.png HTTP/1.1""",200,393.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/footer.png HTTP/1.1""",200,118.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/footer-top.png HTTP/1.1""",200,195.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/arrow-down.png HTTP/1.1""",200,159.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/arrow-right.png HTTP/1.1""",200,163.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:49:59,"""GET /wp-content/themes/education/images/nav.png HTTP/1.1""",200,193.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:50:00,"""GET /wp-content/themes/education/images/content-top.png HTTP/1.1""",200,8240.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:50:00,"""GET /wp-content/themes/education/images/navhov.png HTTP/1.1""",200,161.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:50:00,"""GET /wp-content/themes/education/images/sidebar-top.png HTTP/1.1""",200,3738.0,"""http://npcassoc.org/""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:50:01,"""GET /wp-content/themes/education/images/favicon.ico HTTP/1.1""",200,1150.0,"""-""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:50:01,"""GET /favicon.ico HTTP/1.1""",200,,"""-""","""Mozilla/5.0 (compatible; Google Desktop/5.9.1005.12335; http://desktop.google.com/)"""
173.234.248.49,15/Aug/2011 17:50:23,"""GET /wp-admin HTTP/1.1""",301,296.0,"""-""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
173.234.248.49,15/Aug/2011 17:50:23,"""GET /wp-admin/ HTTP/1.1""",302,20.0,"""-""","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1"""
